Tran No.,Customer Code,Location Code,Grade Level Code,Transaction Date,Delivery Type,Quantity,Paper type Code
289608,433251,L000000,G3000001,30/08/2016,Returned,-40,CL0000000
215458,890040,L000000,G3000001,22/07/2016,Consignment,3,CL0000000
234922,636934,L000000,G3000001,31/07/2016,Consignment,3,CL0000000
196616,890040,L000000,G3000001,05/07/2016,Consignment,2,CL0000000
202641,926283,L000000,G3000001,12/07/2016,Consignment,1,CL0000000
227133,790797,L000000,G3000001,28/07/2016,Returned,-1,CL0000000
230877,2563,L000000,G3000001,29/07/2016,Returned,-7,CL0000000
223991,625435,L000000,G3000001,26/07/2016,Returned,-17,CL0000000
193186,66495,L000000,G3000001,01/07/2016,Returned,-24,CL0000000
300493,895562,L000000,G3000001,06/09/2016,Returned,-9,CL0000000
336620,657102,L000000,G3000001,13/09/2016,Returned,-16,CL0000000
300667,564982,L000000,G3000001,06/09/2016,Returned,-28,CL0000000
382237,512851,L000000,G3000001,27/09/2016,Returned,-9,CL0000000
491982,96227,L000000,G3000001,18/10/2016,Returned,-15,CL0000000
689590,951035,L000000,G3000001,01/12/2016,Returned,-10,CL0000000
72591,7662,L000000,G3000001,29/03/2016,Consignment,220,CL0000000
63395,153897,L000000,G3000001,08/03/2016,Consignment,52,CL0000000
1015,835530,L000000,G3000001,15/01/2016,Consignment,45,CL0000000
508807,973976,L000000,G3000001,22/11/2016,Consignment,24,CL0000000
621641,627950,L000000,G3000001,13/12/2016,Consignment,5,CL0000000
423644,375029,L000000,G3000001,01/10/2016,Consignment,7,CL0000000
401130,875975,L000000,G3000001,28/10/2016,Consignment,16,CL0000000
411614,262456,L000000,G3000001,01/10/2016,Consignment,16,CL0000000
406747,872510,L000000,G3000001,13/10/2016,Consignment,17,CL0000000
423869,188965,L000000,G3000001,22/10/2016,Consignment,11,CL0000000
410348,125334,L000000,G3000001,03/10/2016,Consignment,3,CL0000000
304261,142107,L000000,G3000001,29/09/2016,Consignment,73,CL0000000
325098,149940,L000000,G3000001,23/09/2016,Consignment,23,CL0000000
324080,226098,L000000,G3000001,25/09/2016,Consignment,5,CL0000000
323471,765085,L000000,G3000001,16/09/2016,Consignment,37,CL0000000
305829,497965,L000000,G3000001,18/09/2016,Consignment,65,CL0000000
300372,521047,L000000,G3000001,21/09/2016,Consignment,32,CL0000000
155143,2561,L000000,G3000001,01/06/2016,Consignment,96,CL0000000
161191,222028,L000000,G3000001,07/06/2016,Consignment,59,CL0000000
166864,379058,L000000,G3000001,10/06/2016,Consignment,39,CL0000000
162385,541571,L000000,G3000001,08/06/2016,Consignment,10,CL0000000
166600,276264,L000000,G3000001,10/06/2016,Consignment,3,CL0000000
87321,126320,L000000,G3000001,09/04/2016,Consignment,240,CL0000000
96093,806831,L000000,G3000001,16/04/2016,Consignment,230,CL0000000
111211,809945,L000000,G3000001,26/04/2016,Consignment,228,CL0000000
98068,87737,L000000,G3000001,17/04/2016,Consignment,160,CL0000000
82079,258876,L000000,G3000001,05/04/2016,Consignment,136,CL0000000
97157,699089,L000000,G3000001,16/04/2016,Consignment,112,CL0000000
107647,346690,L000000,G3000001,22/04/2016,Consignment,104,CL0000000
78673,745807,L000000,G3000001,02/04/2016,Consignment,96,CL0000000
78703,312580,L000000,G3000001,02/04/2016,Consignment,96,CL0000000
82213,540312,L000000,G3000001,05/04/2016,Consignment,96,CL0000000
109164,915470,L000000,G3000001,24/04/2016,Consignment,65,CL0000000
116155,658025,L000000,G3000001,29/04/2016,Consignment,65,CL0000000
113847,575587,L000000,G3000001,28/04/2016,Consignment,52,CL0000000
96643,583424,L000000,G3000001,16/04/2016,Consignment,46,CL0000000
87816,875289,L000000,G3000001,10/04/2016,Consignment,39,CL0000000
111021,523488,L000000,G3000001,26/04/2016,Consignment,33,CL0000000
112845,965011,L000000,G3000001,27/04/2016,Consignment,33,CL0000000
83289,496094,L000000,G3000001,06/04/2016,Consignment,26,CL0000000
112675,321818,L000000,G3000001,27/04/2016,Consignment,26,CL0000000
116967,142873,L000000,G3000001,29/04/2016,Consignment,20,CL0000000
128679,496156,L000000,G3000001,11/05/2016,Consignment,228,CL0000000
125074,801028,L000000,G3000001,06/05/2016,Consignment,88,CL0000000
134722,621454,L000000,G3000001,16/05/2016,Consignment,65,CL0000000
122924,762215,L000000,G3000001,05/05/2016,Consignment,52,CL0000000
126445,978140,L000000,G3000001,07/05/2016,Consignment,46,CL0000000
153886,400874,L000000,G3000001,31/05/2016,Consignment,33,CL0000000
141493,363687,L000000,G3000001,21/05/2016,Consignment,5,CL0000000
268137,79472,L000000,G1000001,17/08/2016,Consignment,144,CL0000000
243301,914222,L000000,G1000001,04/08/2016,Returned,-2,CL0000000
256348,624509,L000000,G1000001,10/08/2016,Returned,-2,CL0000000
251140,703841,L000000,G1000001,09/08/2016,Returned,-3,CL0000000
292017,536381,L000000,G1000001,31/08/2016,Returned,-3,CL0000000
266805,53928,L000000,G1000001,17/08/2016,Returned,-5,CL0000000
240186,473647,L000000,G1000001,03/08/2016,Returned,-6,CL0000000
280961,479365,L000000,G1000001,24/08/2016,Returned,-10,CL0000000
257729,96227,L000000,G1000001,10/08/2016,Returned,-15,CL0000000
289512,636809,L000000,G1000001,30/08/2016,Returned,-21,CL0000000
238164,130050,L000000,G1000001,02/08/2016,Returned,-22,CL0000000
261441,151310,L000000,G1000001,11/08/2016,Returned,-29,CL0000000
262513,273832,L000000,G1000001,12/08/2016,Returned,-30,CL0000000
238478,204145,L000000,G1000001,02/08/2016,Returned,-44,CL0000000
219207,116195,L000000,G1000001,24/07/2016,Consignment,206,CL0000000
196013,787628,L000000,G1000001,05/07/2016,Consignment,5,CL0000000
203738,939964,L000000,G1000001,13/07/2016,Consignment,5,CL0000000
202689,276845,L000000,G1000001,12/07/2016,Consignment,2,CL0000000
215492,890040,L000000,G1000001,22/07/2016,Consignment,1,CL0000000
200216,648246,L000000,G1000001,09/07/2016,Returned,-4,CL0000000
202499,569105,L000000,G1000001,12/07/2016,Returned,-16,CL0000000
226391,904749,L000000,G1000001,28/07/2016,Returned,-45,CL0000000
311802,477507,L000000,G1000001,08/09/2016,Returned,-1,CL0000000
299975,89553,L000000,G1000001,06/09/2016,Returned,-6,CL0000000
294888,611102,L000000,G1000001,02/09/2016,Returned,-20,CL0000000
1515,754925,L000000,G1000001,17/09/2016,Returned,-5,CL0000000
378658,57067,L000000,G1000001,24/09/2016,Returned,-66,CL0000000
393428,53027,L000000,G1000001,21/09/2016,Returned,-60,CL0000000
376049,150095,L000000,G1000001,25/09/2016,Returned,-67,CL0000000
674048,895562,L000000,G1000001,25/12/2016,Returned,-7,CL0000000
74831,383495,L000000,G1000001,30/03/2016,Consignment,250,CL0000000
1466,323277,L000000,G1000001,10/01/2016,Consignment,18,CL0000000
1138,67004,L000000,G1000001,03/01/2016,Consignment,27,CL0000000
1110,177660,L000000,G1000001,02/01/2016,Consignment,47,CL0000000
523867,109253,L000000,G1000001,29/11/2016,Consignment,27,CL0000000
504981,25236,L000000,G1000001,19/11/2016,Consignment,36,CL0000000
519156,536381,L000000,G1000001,05/11/2016,Consignment,40,CL0000000
517855,688997,L000000,G1000001,21/11/2016,Consignment,31,CL0000000
607858,419396,L000000,G1000001,04/12/2016,Consignment,3,CL0000000
617737,695799,L000000,G1000001,15/12/2016,Consignment,7,CL0000000
603211,139231,L000000,G1000001,18/12/2016,Consignment,12,CL0000000
429135,234765,L000000,G1000001,16/10/2016,Consignment,19,CL0000000
428962,432950,L000000,G1000001,11/10/2016,Consignment,2,CL0000000
406667,923920,L000000,G1000001,07/10/2016,Consignment,19,CL0000000
420494,55825,L000000,G1000001,12/10/2016,Consignment,13,CL0000000
415469,874172,L000000,G1000001,15/10/2016,Consignment,14,CL0000000
401188,543567,L000000,G1000001,14/10/2016,Consignment,15,CL0000000
324803,553955,L000000,G1000001,18/09/2016,Consignment,29,CL0000000
315970,75420,L000000,G1000001,23/09/2016,Consignment,27,CL0000000
315895,951035,L000000,G1000001,28/09/2016,Consignment,63,CL0000000
324972,472917,L000000,G1000001,26/09/2016,Consignment,82,CL0000000
324230,217381,L000000,G1000001,19/09/2016,Consignment,32,CL0000000
171362,500281,L000000,G1000001,15/06/2016,Consignment,128,CL0000000
165701,283151,L000000,G1000001,10/06/2016,Consignment,120,CL0000000
177640,825201,L000000,G1000001,21/06/2016,Consignment,65,CL0000000
168566,964638,L000000,G1000001,12/06/2016,Consignment,39,CL0000000
162381,541571,L000000,G1000001,08/06/2016,Consignment,7,CL0000000
108595,752968,L000000,G1000001,23/04/2016,Consignment,160,CL0000000
81414,476194,L000000,G1000001,05/04/2016,Consignment,128,CL0000000
96639,583424,L000000,G1000001,16/04/2016,Consignment,46,CL0000000
116117,491385,L000000,G1000001,29/04/2016,Consignment,46,CL0000000
91484,509408,L000000,G1000001,13/04/2016,Consignment,39,CL0000000
109308,712769,L000000,G1000001,24/04/2016,Consignment,33,CL0000000
109782,209082,L000000,G1000001,25/04/2016,Consignment,33,CL0000000
112637,321818,L000000,G1000001,26/04/2016,Consignment,26,CL0000000
120528,151310,L000000,G1000001,03/05/2016,Consignment,238,CL0000000
140508,809075,L000000,G1000001,20/05/2016,Consignment,152,CL0000000
119776,929964,L000000,G1000001,03/05/2016,Consignment,144,CL0000000
140510,283151,L000000,G1000001,20/05/2016,Consignment,112,CL0000000
124707,395426,L000000,G1000001,06/05/2016,Consignment,96,CL0000000
141429,445770,L000000,G1000001,21/05/2016,Consignment,46,CL0000000
148879,501345,L000000,G1000001,26/05/2016,Consignment,39,CL0000000
139408,580864,L000000,G1000001,19/05/2016,Consignment,33,CL0000000
151138,21453,L000000,G1000001,28/05/2016,Consignment,33,CL0000000
134974,563867,L000000,G1000001,16/05/2016,Consignment,26,CL0000000
139882,538472,L000000,G1000001,20/05/2016,Consignment,26,CL0000000
152258,979121,L000000,G1000001,29/05/2016,Consignment,26,CL0000000
146137,769338,L000000,G1000001,25/05/2016,Consignment,20,CL0000000
269762,279094,L000000,N0000001,20/08/2016,Returned,-1,CL0000000
255638,995462,L000000,N0000001,10/08/2016,Returned,-4,CL0000000
272783,239696,L000000,N0000001,22/08/2016,Returned,-4,CL0000000
270861,418574,L000000,N0000001,22/08/2016,Returned,-5,CL0000000
281411,419396,L000000,N0000001,24/08/2016,Returned,-6,CL0000000
291462,653337,L000000,N0000001,31/08/2016,Returned,-6,CL0000000
281243,122329,L000000,N0000001,24/08/2016,Returned,-7,CL0000000
272149,132658,L000000,N0000001,22/08/2016,Returned,-9,CL0000000
270190,634000,L000000,N0000001,20/08/2016,Returned,-10,CL0000000
246963,674451,L000000,N0000001,05/08/2016,Returned,-25,CL0000000
285755,538229,L000000,N0000001,26/08/2016,Consignment,1,CL0000000
291318,972529,L000000,N0000001,31/08/2016,Consignment,1,CL0000000
218436,349742,L000000,N0000001,23/07/2016,Returned,-3,CL0000000
231424,160469,L000000,N0000001,29/07/2016,Returned,-6,CL0000000
207783,91953,L000000,N0000001,15/07/2016,Returned,-7,CL0000000
202269,980926,L000000,N0000001,12/07/2016,Returned,-9,CL0000000
210989,371844,L000000,N0000001,19/07/2016,Returned,-9,CL0000000
213187,754157,L000000,N0000001,21/07/2016,Returned,-10,CL0000000
217618,682045,L000000,N0000001,23/07/2016,Returned,-10,CL0000000
234771,430164,L000000,N0000001,30/07/2016,Returned,-13,CL0000000
209679,620534,L000000,N0000001,18/07/2016,Returned,-15,CL0000000
207562,180310,L000000,N0000001,15/07/2016,Returned,-16,CL0000000
204219,152464,L000000,N0000001,13/07/2016,Returned,-30,CL0000000
197605,674451,L000000,N0000001,07/07/2016,Consignment,33,CL0000000
196145,695799,L000000,N0000001,05/07/2016,Consignment,32,CL0000000
196145,695799,L000000,N0000001,05/07/2016,Consignment,32,CL0000000
197525,638736,L000000,N0000001,07/07/2016,Consignment,4,CL0000000
206998,19296,L000000,N0000001,15/07/2016,Consignment,1,CL0000000
297347,446571,L000000,N0000001,05/09/2016,Returned,-1,CL0000000
299162,132658,L000000,N0000001,06/09/2016,Returned,-1,CL0000000
311185,251150,L000000,N0000001,08/09/2016,Returned,-1,CL0000000
297928,881369,L000000,N0000001,05/09/2016,Returned,-8,CL0000000
311343,722459,L000000,N0000001,08/09/2016,Returned,-11,CL0000000
293965,508136,L000000,N0000001,01/09/2016,Returned,-16,CL0000000
374298,760154,L000000,N0000001,24/09/2016,Returned,-77,CL0000000
377339,825843,L000000,N0000001,21/09/2016,Returned,-39,CL0000000
374665,30498,L000000,N0000001,29/09/2016,Returned,-8,CL0000000
370679,395700,L000000,N0000001,23/09/2016,Returned,-80,CL0000000
678488,276845,L000000,N0000001,21/12/2016,Returned,-5,CL0000000
66730,26291,L000000,N0000001,16/03/2016,Consignment,96,CL0000000
7539,575301,L000000,N0000001,03/02/2016,Consignment,39,CL0000000
1229,321818,L000000,N0000001,23/01/2016,Consignment,38,CL0000000
1494,394648,L000000,N0000001,14/01/2016,Consignment,19,CL0000000
528362,766950,L000000,N0000001,10/11/2016,Consignment,42,CL0000000
601339,25236,L000000,N0000001,01/12/2016,Consignment,8,CL0000000
613779,537702,L000000,N0000001,19/12/2016,Consignment,37,CL0000000
427747,845214,L000000,N0000001,21/10/2016,Consignment,17,CL0000000
303416,172615,L000000,N0000001,27/09/2016,Consignment,33,CL0000000
319922,279094,L000000,N0000001,23/09/2016,Consignment,48,CL0000000
323516,98045,L000000,N0000001,22/09/2016,Consignment,77,CL0000000
157079,56342,L000000,N0000001,02/06/2016,Consignment,125,CL0000000
185568,907689,L000000,N0000001,27/06/2016,Consignment,43,CL0000000
168526,667872,L000000,N0000001,12/06/2016,Consignment,33,CL0000000
168516,92863,L000000,N0000001,12/06/2016,Consignment,26,CL0000000
175418,457473,L000000,N0000001,18/06/2016,Consignment,25,CL0000000
168574,209384,L000000,N0000001,12/06/2016,Consignment,10,CL0000000
175004,473689,L000000,N0000001,17/06/2016,Consignment,10,CL0000000
176677,407375,L000000,N0000001,20/06/2016,Consignment,4,CL0000000
81943,395054,L000000,N0000001,05/04/2016,Consignment,96,CL0000000
117331,835530,L000000,N0000001,30/04/2016,Consignment,65,CL0000000
81625,89589,L000000,N0000001,05/04/2016,Consignment,52,CL0000000
86215,422363,L000000,N0000001,08/04/2016,Consignment,39,CL0000000
98506,55825,L000000,N0000001,18/04/2016,Consignment,39,CL0000000
83980,253004,L000000,N0000001,07/04/2016,Consignment,26,CL0000000
112935,42297,L000000,N0000001,27/04/2016,Consignment,26,CL0000000
91187,500281,L000000,N0000001,13/04/2016,Consignment,10,CL0000000
111185,224055,L000000,N0000001,26/04/2016,Consignment,5,CL0000000
84096,142230,L000000,N0000001,07/04/2016,Consignment,1,CL0000000
133954,894357,L000000,N0000001,14/05/2016,Consignment,320,CL0000000
135782,345743,L000000,N0000001,17/05/2016,Consignment,65,CL0000000
119898,659025,L000000,N0000001,03/05/2016,Consignment,39,CL0000000
122121,573680,L000000,N0000001,04/05/2016,Consignment,39,CL0000000
130022,972529,L000000,N0000001,12/05/2016,Consignment,39,CL0000000
132299,924547,L000000,N0000001,13/05/2016,Consignment,39,CL0000000
147833,749231,L000000,N0000001,26/05/2016,Consignment,39,CL0000000
153542,356424,L000000,N0000001,31/05/2016,Consignment,29,CL0000000
118869,728726,L000000,N0000001,01/05/2016,Consignment,26,CL0000000
133426,732583,L000000,N0000001,14/05/2016,Consignment,26,CL0000000
118967,17072,L000000,N0000001,01/05/2016,Consignment,20,CL0000000
119978,881369,L000000,N0000001,03/05/2016,Consignment,20,CL0000000
121801,239696,L000000,N0000001,04/05/2016,Consignment,20,CL0000000
125322,842276,L000000,N0000001,06/05/2016,Consignment,10,CL0000000
138762,792886,L000000,N0000001,19/05/2016,Consignment,10,CL0000000
135501,502552,L000000,N0000001,17/05/2016,Consignment,5,CL0000000
254847,168655,L000000,K2000001,10/08/2016,Returned,-1,CL0000000
235267,994790,L000000,K2000001,01/08/2016,Returned,-2,CL0000000
242409,565941,L000000,K2000001,03/08/2016,Returned,-3,CL0000000
287385,246965,L000000,K2000001,27/08/2016,Returned,-3,CL0000000
243739,847718,L000000,K2000001,04/08/2016,Returned,-4,CL0000000
285376,801661,L000000,K2000001,26/08/2016,Returned,-4,CL0000000
284806,76246,L000000,K2000001,25/08/2016,Returned,-6,CL0000000
264201,30498,L000000,K2000001,16/08/2016,Returned,-8,CL0000000
288487,379058,L000000,K2000001,27/08/2016,Returned,-8,CL0000000
257271,744911,L000000,K2000001,10/08/2016,Returned,-9,CL0000000
276874,636934,L000000,K2000001,24/08/2016,Returned,-9,CL0000000
280585,313833,L000000,K2000001,24/08/2016,Returned,-9,CL0000000
236070,801028,L000000,K2000001,01/08/2016,Returned,-10,CL0000000
273867,61549,L000000,K2000001,23/08/2016,Returned,-10,CL0000000
289079,381736,L000000,K2000001,27/08/2016,Returned,-10,CL0000000
279443,757155,L000000,K2000001,24/08/2016,Returned,-13,CL0000000
291677,142226,L000000,K2000001,31/08/2016,Returned,-14,CL0000000
267193,617721,L000000,K2000001,17/08/2016,Returned,-18,CL0000000
239876,929964,L000000,K2000001,03/08/2016,Returned,-21,CL0000000
242758,698792,L000000,K2000001,03/08/2016,Returned,-24,CL0000000
267736,74990,L000000,K2000001,17/08/2016,Consignment,49,CL0000000
242262,808188,L000000,K2000001,03/08/2016,Consignment,26,CL0000000
237543,523118,L000000,K2000001,02/08/2016,Consignment,1,CL0000000
237545,523118,L000000,K2000001,02/08/2016,Consignment,1,CL0000000
267884,751628,L000000,K2000001,17/08/2016,Consignment,1,CL0000000
267920,768230,L000000,K2000001,17/08/2016,Consignment,1,CL0000000
216784,371844,L000000,K2000001,23/07/2016,Returned,-1,CL0000000
228409,337913,L000000,K2000001,29/07/2016,Returned,-3,CL0000000
207787,91953,L000000,K2000001,15/07/2016,Returned,-5,CL0000000
216894,560478,L000000,K2000001,23/07/2016,Returned,-6,CL0000000
227589,940572,L000000,K2000001,28/07/2016,Returned,-6,CL0000000
233798,232269,L000000,K2000001,30/07/2016,Returned,-7,CL0000000
206816,482721,L000000,K2000001,14/07/2016,Returned,-9,CL0000000
213173,754157,L000000,K2000001,21/07/2016,Returned,-11,CL0000000
217660,384477,L000000,K2000001,23/07/2016,Returned,-14,CL0000000
221836,853260,L000000,K2000001,26/07/2016,Returned,-18,CL0000000
222463,224055,L000000,K2000001,26/07/2016,Returned,-22,CL0000000
211520,450658,L000000,K2000001,19/07/2016,Returned,-25,CL0000000
234198,441190,L000000,K2000001,30/07/2016,Returned,-38,CL0000000
193119,629929,L000000,K2000001,01/07/2016,Consignment,65,CL0000000
200096,35452,L000000,K2000001,09/07/2016,Consignment,42,CL0000000
216527,730375,L000000,K2000001,23/07/2016,Consignment,33,CL0000000
201646,632813,L000000,K2000001,11/07/2016,Consignment,20,CL0000000
201779,224568,L000000,K2000001,11/07/2016,Consignment,20,CL0000000
207661,983758,L000000,K2000001,15/07/2016,Consignment,20,CL0000000
206941,285179,L000000,K2000001,15/07/2016,Consignment,10,CL0000000
203383,326180,L000000,K2000001,12/07/2016,Consignment,9,CL0000000
219493,375029,L000000,K2000001,25/07/2016,Consignment,4,CL0000000
234982,61672,L000000,K2000001,31/07/2016,Consignment,3,CL0000000
225145,22660,L000000,K2000001,27/07/2016,Consignment,2,CL0000000
226232,801961,L000000,K2000001,28/07/2016,Consignment,1,CL0000000
315248,215367,L000000,K2000001,08/09/2016,Returned,-1,CL0000000
314498,586871,L000000,K2000001,08/09/2016,Returned,-9,CL0000000
311872,775305,L000000,K2000001,08/09/2016,Returned,-14,CL0000000
336618,657102,L000000,K2000001,13/09/2016,Returned,-19,CL0000000
331927,392529,L000000,K2000001,10/09/2016,Returned,-20,CL0000000
396317,975458,L000000,K2000001,29/09/2016,Returned,-32,CL0000000
391155,209384,L000000,K2000001,21/09/2016,Returned,-34,CL0000000
392038,512851,L000000,K2000001,18/09/2016,Returned,-18,CL0000000
169299,629929,L000000,K2000001,13/06/2016,Returned,-40,CL0000000
485622,389613,L000000,K2000001,19/10/2016,Returned,-21,CL0000000
473974,846246,L000000,K2000001,19/10/2016,Returned,-8,CL0000000
470178,821248,L000000,K2000001,13/10/2016,Returned,-35,CL0000000
578969,674451,L000000,K2000001,04/11/2016,Returned,-24,CL0000000
599351,309190,L000000,K2000001,04/11/2016,Returned,-19,CL0000000
589540,634000,L000000,K2000001,19/11/2016,Returned,-17,CL0000000
597838,123916,L000000,K2000001,15/11/2016,Returned,-17,CL0000000
689399,895562,L000000,K2000001,18/12/2016,Returned,-5,CL0000000
74857,621305,L000000,K2000001,30/03/2016,Consignment,17,CL0000000
512948,688997,L000000,K2000001,23/11/2016,Consignment,2,CL0000000
601935,991744,L000000,K2000001,21/12/2016,Consignment,22,CL0000000
609782,730375,L000000,K2000001,22/12/2016,Consignment,25,CL0000000
414280,680566,L000000,K2000001,08/10/2016,Consignment,2,CL0000000
413414,306817,L000000,K2000001,07/10/2016,Consignment,12,CL0000000
417939,985419,L000000,K2000001,11/10/2016,Consignment,2,CL0000000
315161,191709,L000000,K2000001,21/09/2016,Consignment,19,CL0000000
308489,361378,L000000,K2000001,25/09/2016,Consignment,82,CL0000000
324258,757155,L000000,K2000001,27/09/2016,Consignment,10,CL0000000
311391,404455,L000000,K2000001,24/09/2016,Consignment,58,CL0000000
316495,89069,L000000,K2000001,18/09/2016,Consignment,32,CL0000000
316021,979843,L000000,K2000001,17/09/2016,Consignment,48,CL0000000
179498,516585,L000000,K2000001,22/06/2016,Consignment,128,CL0000000
170051,224055,L000000,K2000001,14/06/2016,Consignment,46,CL0000000
170471,680566,L000000,K2000001,14/06/2016,Consignment,33,CL0000000
173147,687197,L000000,K2000001,16/06/2016,Consignment,33,CL0000000
162353,175780,L000000,K2000001,08/06/2016,Consignment,26,CL0000000
167129,441190,L000000,K2000001,11/06/2016,Consignment,26,CL0000000
166931,931324,L000000,K2000001,11/06/2016,Consignment,20,CL0000000
181128,717399,L000000,K2000001,23/06/2016,Consignment,7,CL0000000
176651,865430,L000000,K2000001,20/06/2016,Consignment,5,CL0000000
182883,96042,L000000,K2000001,24/06/2016,Consignment,5,CL0000000
184176,682045,L000000,K2000001,25/06/2016,Consignment,5,CL0000000
105023,472917,L000000,K2000001,21/04/2016,Consignment,104,CL0000000
105173,501081,L000000,K2000001,21/04/2016,Consignment,65,CL0000000
106883,939538,L000000,K2000001,22/04/2016,Consignment,65,CL0000000
95475,40058,L000000,K2000001,15/04/2016,Consignment,46,CL0000000
103083,973976,L000000,K2000001,20/04/2016,Consignment,46,CL0000000
109290,473710,L000000,K2000001,24/04/2016,Consignment,46,CL0000000
111179,224055,L000000,K2000001,26/04/2016,Consignment,46,CL0000000
96743,234752,L000000,K2000001,16/04/2016,Consignment,39,CL0000000
100604,89547,L000000,K2000001,19/04/2016,Consignment,33,CL0000000
103994,854941,L000000,K2000001,20/04/2016,Consignment,33,CL0000000
116816,854941,L000000,K2000001,29/04/2016,Consignment,33,CL0000000
114731,923920,L000000,K2000001,28/04/2016,Consignment,20,CL0000000
125344,977594,L000000,K2000001,06/05/2016,Consignment,238,CL0000000
148043,316643,L000000,K2000001,26/05/2016,Consignment,209,CL0000000
135852,228819,L000000,K2000001,17/05/2016,Consignment,65,CL0000000
146665,968423,L000000,K2000001,25/05/2016,Consignment,65,CL0000000
135525,934860,L000000,K2000001,17/05/2016,Consignment,52,CL0000000
122051,704666,L000000,K2000001,04/05/2016,Consignment,39,CL0000000
127402,553287,L000000,K2000001,08/05/2016,Consignment,33,CL0000000
127444,450626,L000000,K2000001,08/05/2016,Consignment,33,CL0000000
148313,702918,L000000,K2000001,26/05/2016,Consignment,33,CL0000000
118827,96227,L000000,K2000001,01/05/2016,Consignment,26,CL0000000
141683,226098,L000000,K2000001,21/05/2016,Consignment,21,CL0000000
148647,241166,L000000,K2000001,26/05/2016,Consignment,20,CL0000000
152242,979121,L000000,K2000001,29/05/2016,Consignment,20,CL0000000
130242,502552,L000000,K2000001,12/05/2016,Consignment,10,CL0000000
149782,142107,L000000,K2000001,27/05/2016,Consignment,8,CL0000000
146233,292566,L000000,K2000001,25/05/2016,Consignment,4,CL0000000
97241,25236,L000000,K2000001,16/04/2016,Consignment,39,CL0000000
461787,364579,L000000,K2000001,03/10/2016,Consignment,196,CL0000000
241674,5899,L000000,K1000001,03/08/2016,Returned,-1,CL0000000
251518,258876,L000000,K1000001,09/08/2016,Returned,-1,CL0000000
254955,168655,L000000,K1000001,10/08/2016,Returned,-1,CL0000000
261247,504748,L000000,K1000001,11/08/2016,Returned,-1,CL0000000
276500,461709,L000000,K1000001,24/08/2016,Returned,-1,CL0000000
277774,845214,L000000,K1000001,24/08/2016,Returned,-1,CL0000000
271548,418574,L000000,K1000001,22/08/2016,Returned,-2,CL0000000
281659,627950,L000000,K1000001,24/08/2016,Returned,-2,CL0000000
291655,248968,L000000,K1000001,31/08/2016,Returned,-2,CL0000000
240698,838996,L000000,K1000001,03/08/2016,Returned,-3,CL0000000
284998,861514,L000000,K1000001,25/08/2016,Returned,-3,CL0000000
251222,434705,L000000,K1000001,09/08/2016,Returned,-4,CL0000000
251222,434705,L000000,K1000001,09/08/2016,Returned,-4,CL0000000
248707,701539,L000000,K1000001,08/08/2016,Returned,-5,CL0000000
292619,75474,L000000,K1000001,31/08/2016,Returned,-5,CL0000000
236411,985052,L000000,K1000001,01/08/2016,Returned,-7,CL0000000
250217,897442,L000000,K1000001,08/08/2016,Returned,-8,CL0000000
288015,57067,L000000,K1000001,27/08/2016,Returned,-9,CL0000000
246053,967698,L000000,K1000001,05/08/2016,Returned,-10,CL0000000
284866,76509,L000000,K1000001,25/08/2016,Returned,-10,CL0000000
268950,80752,L000000,K1000001,18/08/2016,Returned,-11,CL0000000
276392,751628,L000000,K1000001,23/08/2016,Returned,-17,CL0000000
283091,496156,L000000,K1000001,25/08/2016,Returned,-17,CL0000000
272107,175780,L000000,K1000001,22/08/2016,Returned,-20,CL0000000
257295,742644,L000000,K1000001,10/08/2016,Returned,-21,CL0000000
257297,742644,L000000,K1000001,10/08/2016,Returned,-21,CL0000000
239928,929964,L000000,K1000001,03/08/2016,Returned,-26,CL0000000
285660,973976,L000000,K1000001,26/08/2016,Returned,-26,CL0000000
270474,378091,L000000,K1000001,20/08/2016,Returned,-40,CL0000000
247534,74041,L000000,K1000001,06/08/2016,Consignment,20,CL0000000
248538,695799,L000000,K1000001,08/08/2016,Consignment,2,CL0000000
269135,325069,L000000,K1000001,19/08/2016,Consignment,1,CL0000000
203986,89589,L000000,K1000001,13/07/2016,Returned,-5,CL0000000
234286,901701,L000000,K1000001,30/07/2016,Returned,-7,CL0000000
213275,885729,L000000,K1000001,21/07/2016,Returned,-9,CL0000000
224751,979121,L000000,K1000001,26/07/2016,Returned,-12,CL0000000
217014,445770,L000000,K1000001,23/07/2016,Returned,-18,CL0000000
215124,754925,L000000,K1000001,21/07/2016,Returned,-21,CL0000000
193662,591231,L000000,K1000001,02/07/2016,Consignment,342,CL0000000
196141,695799,L000000,K1000001,05/07/2016,Consignment,100,CL0000000
201648,632813,L000000,K1000001,11/07/2016,Consignment,52,CL0000000
194072,69381,L000000,K1000001,02/07/2016,Consignment,20,CL0000000
208985,932215,L000000,K1000001,16/07/2016,Consignment,19,CL0000000
197945,381736,L000000,K1000001,07/07/2016,Consignment,10,CL0000000
197945,381736,L000000,K1000001,07/07/2016,Consignment,10,CL0000000
206967,220477,L000000,K1000001,15/07/2016,Consignment,9,CL0000000
201103,657102,L000000,K1000001,09/07/2016,Consignment,5,CL0000000
210492,725712,L000000,K1000001,19/07/2016,Consignment,4,CL0000000
232787,755456,L000000,K1000001,30/07/2016,Consignment,4,CL0000000
299859,207960,L000000,K1000001,06/09/2016,Returned,-1,CL0000000
